date,county,state,fips,cumulative_cases,cumulative_deaths
11/11/2020,Atlantic,New Jersey,34001,6128,271
11/11/2020,Bergen,New Jersey,34003,27923,2075
11/11/2020,Burlington,New Jersey,34005,9769,522
11/11/2020,Camden,New Jersey,34007,13691,644
11/11/2020,Cape May,New Jersey,34009,1263,102
11/11/2020,Cumberland,New Jersey,34011,4329,164
11/11/2020,Essex,New Jersey,34013,28681,2161
11/11/2020,Gloucester,New Jersey,34015,6465,252
11/11/2020,Hudson,New Jersey,34017,25829,1540
11/11/2020,Hunterdon,New Jersey,34019,1908,127
11/11/2020,Mercer,New Jersey,34021,10404,643
11/11/2020,Middlesex,New Jersey,34023,24809,1460
11/11/2020,Monmouth,New Jersey,34025,15821,876
11/11/2020,Morris,New Jersey,34027,10695,844
11/11/2020,Ocean,New Jersey,34029,17999,1080
11/11/2020,Passaic,New Jersey,34031,23529,1273
11/11/2020,Salem,New Jersey,34033,1270,90
11/11/2020,Somerset,New Jersey,34035,7287,600
11/11/2020,Sussex,New Jersey,34037,1975,198
11/11/2020,Union,New Jersey,34039,22992,1383
11/11/2020,Warren,New Jersey,34041,1889,171
11/12/2020,Atlantic,New Jersey,34001,6223,270
11/12/2020,Bergen,New Jersey,34003,28331,2078
11/12/2020,Burlington,New Jersey,34005,9899,523
11/12/2020,Camden,New Jersey,34007,13966,644
11/12/2020,Cape May,New Jersey,34009,1272,102
11/12/2020,Cumberland,New Jersey,34011,4355,164
11/12/2020,Essex,New Jersey,34013,29102,2162
11/12/2020,Gloucester,New Jersey,34015,6615,252
11/12/2020,Hudson,New Jersey,34017,26107,1540
11/12/2020,Hunterdon,New Jersey,34019,1923,127
11/12/2020,Mercer,New Jersey,34021,10533,644
11/12/2020,Middlesex,New Jersey,34023,25034,1460
11/12/2020,Monmouth,New Jersey,34025,16056,878
11/12/2020,Morris,New Jersey,34027,10825,847
11/12/2020,Ocean,New Jersey,34029,18146,1082
11/12/2020,Passaic,New Jersey,34031,23868,1277
11/12/2020,Salem,New Jersey,34033,1289,90
11/12/2020,Somerset,New Jersey,34035,7365,600
11/12/2020,Sussex,New Jersey,34037,1999,198
11/12/2020,Union,New Jersey,34039,23319,1386
11/12/2020,Warren,New Jersey,34041,1918,171
11/13/2020,Atlantic,New Jersey,34001,6308,271
11/13/2020,Bergen,New Jersey,34003,28682,2082
11/13/2020,Burlington,New Jersey,34005,10106,525
11/13/2020,Camden,New Jersey,34007,14219,645
11/13/2020,Cape May,New Jersey,34009,1299,102
11/13/2020,Cumberland,New Jersey,34011,4401,166
11/13/2020,Essex,New Jersey,34013,29446,2168
11/13/2020,Gloucester,New Jersey,34015,6765,253
11/13/2020,Hudson,New Jersey,34017,26331,1541
11/13/2020,Hunterdon,New Jersey,34019,1951,127
11/13/2020,Mercer,New Jersey,34021,10665,645
11/13/2020,Middlesex,New Jersey,34023,25267,1463
11/13/2020,Monmouth,New Jersey,34025,16259,878
11/13/2020,Morris,New Jersey,34027,10940,847
11/13/2020,Ocean,New Jersey,34029,18301,1086
11/13/2020,Passaic,New Jersey,34031,24226,1277
11/13/2020,Salem,New Jersey,34033,1314,90
11/13/2020,Somerset,New Jersey,34035,7449,601
11/13/2020,Sussex,New Jersey,34037,2031,198
11/13/2020,Union,New Jersey,34039,23631,1386
11/13/2020,Warren,New Jersey,34041,1954,171
11/14/2020,Atlantic,New Jersey,34001,6461,273
11/14/2020,Bergen,New Jersey,34003,29067,2083
11/14/2020,Burlington,New Jersey,34005,10263,525
11/14/2020,Camden,New Jersey,34007,14517,647
11/14/2020,Cape May,New Jersey,34009,1318,102
11/14/2020,Cumberland,New Jersey,34011,4435,170
11/14/2020,Essex,New Jersey,34013,30102,2172
11/14/2020,Gloucester,New Jersey,34015,6922,255
11/14/2020,Hudson,New Jersey,34017,26640,1542
11/14/2020,Hunterdon,New Jersey,34019,1986,127
11/14/2020,Mercer,New Jersey,34021,10868,647
11/14/2020,Middlesex,New Jersey,34023,25598,1462
11/14/2020,Monmouth,New Jersey,34025,16495,879
11/14/2020,Morris,New Jersey,34027,11164,849
11/14/2020,Ocean,New Jersey,34029,18480,1087
11/14/2020,Passaic,New Jersey,34031,24630,1277
11/14/2020,Salem,New Jersey,34033,1329,90
11/14/2020,Somerset,New Jersey,34035,7579,601
11/14/2020,Sussex,New Jersey,34037,2070,198
11/14/2020,Union,New Jersey,34039,23972,1391
11/14/2020,Warren,New Jersey,34041,1989,171
11/15/2020,Atlantic,New Jersey,34001,6568,273
11/15/2020,Bergen,New Jersey,34003,29469,2083
11/15/2020,Burlington,New Jersey,34005,10568,526
11/15/2020,Camden,New Jersey,34007,14916,649
11/15/2020,Cape May,New Jersey,34009,1359,105
11/15/2020,Cumberland,New Jersey,34011,4463,170
11/15/2020,Essex,New Jersey,34013,30446,2172
11/15/2020,Gloucester,New Jersey,34015,7075,255
11/15/2020,Hudson,New Jersey,34017,27052,1544
11/15/2020,Hunterdon,New Jersey,34019,2035,127
11/15/2020,Mercer,New Jersey,34021,11096,647
11/15/2020,Middlesex,New Jersey,34023,25947,1464
11/15/2020,Monmouth,New Jersey,34025,16781,879
11/15/2020,Morris,New Jersey,34027,11341,850
11/15/2020,Ocean,New Jersey,34029,18701,1087
11/15/2020,Passaic,New Jersey,34031,25017,1279
11/15/2020,Salem,New Jersey,34033,1357,90
11/15/2020,Somerset,New Jersey,34035,7723,604
11/15/2020,Sussex,New Jersey,34037,2116,198
11/15/2020,Union,New Jersey,34039,24324,1393
11/15/2020,Warren,New Jersey,34041,2037,171
11/16/2020,Atlantic,New Jersey,34001,6621,273
11/16/2020,Bergen,New Jersey,34003,29655,2084
11/16/2020,Burlington,New Jersey,34005,10673,526
11/16/2020,Camden,New Jersey,34007,15085,649
11/16/2020,Cape May,New Jersey,34009,1395,105
11/16/2020,Cumberland,New Jersey,34011,4495,170
11/16/2020,Essex,New Jersey,34013,30653,2174
11/16/2020,Gloucester,New Jersey,34015,7191,256
11/16/2020,Hudson,New Jersey,34017,27208,1546
11/16/2020,Hunterdon,New Jersey,34019,2056,127
11/16/2020,Mercer,New Jersey,34021,11236,647
11/16/2020,Middlesex,New Jersey,34023,26154,1464
11/16/2020,Monmouth,New Jersey,34025,16927,879
11/16/2020,Morris,New Jersey,34027,11430,850
11/16/2020,Ocean,New Jersey,34029,18813,1088
11/16/2020,Passaic,New Jersey,34031,25152,1282
11/16/2020,Salem,New Jersey,34033,1372,91
11/16/2020,Somerset,New Jersey,34035,7791,604
11/16/2020,Sussex,New Jersey,34037,2132,198
11/16/2020,Union,New Jersey,34039,24518,1396
11/16/2020,Warren,New Jersey,34041,2068,171
11/17/2020,Atlantic,New Jersey,34001,6741,274
11/17/2020,Bergen,New Jersey,34003,30046,2087
11/17/2020,Burlington,New Jersey,34005,10890,528
11/17/2020,Camden,New Jersey,34007,15348,650
11/17/2020,Cape May,New Jersey,34009,1416,105
11/17/2020,Cumberland,New Jersey,34011,4530,170
11/17/2020,Essex,New Jersey,34013,31010,2185
11/17/2020,Gloucester,New Jersey,34015,7328,257
11/17/2020,Hudson,New Jersey,34017,27530,1549
11/17/2020,Hunterdon,New Jersey,34019,2103,128
11/17/2020,Mercer,New Jersey,34021,11445,648
11/17/2020,Middlesex,New Jersey,34023,26557,1467
11/17/2020,Monmouth,New Jersey,34025,17249,881
11/17/2020,Morris,New Jersey,34027,11574,851
11/17/2020,Ocean,New Jersey,34029,19020,1089
11/17/2020,Passaic,New Jersey,34031,25483,1283
11/17/2020,Salem,New Jersey,34033,1381,91
11/17/2020,Somerset,New Jersey,34035,7918,604
11/17/2020,Sussex,New Jersey,34037,2159,198
11/17/2020,Union,New Jersey,34039,24794,1401
11/17/2020,Warren,New Jersey,34041,2092,172
11/18/2020,Atlantic,New Jersey,34001,6842,275
11/18/2020,Bergen,New Jersey,34003,30470,2091
11/18/2020,Burlington,New Jersey,34005,11061,529
11/18/2020,Camden,New Jersey,34007,15573,654
11/18/2020,Cape May,New Jersey,34009,1436,105
11/18/2020,Cumberland,New Jersey,34011,4540,170
11/18/2020,Essex,New Jersey,34013,31398,2187
11/18/2020,Gloucester,New Jersey,34015,7439,260
11/18/2020,Hudson,New Jersey,34017,27883,1550
11/18/2020,Hunterdon,New Jersey,34019,2135,128
11/18/2020,Mercer,New Jersey,34021,11677,648
11/18/2020,Middlesex,New Jersey,34023,27021,1467
11/18/2020,Monmouth,New Jersey,34025,17534,881
11/18/2020,Morris,New Jersey,34027,11744,852
11/18/2020,Ocean,New Jersey,34029,19230,1092
11/18/2020,Passaic,New Jersey,34031,25826,1291
11/18/2020,Salem,New Jersey,34033,1404,91
11/18/2020,Somerset,New Jersey,34035,8038,605
11/18/2020,Sussex,New Jersey,34037,2194,198
11/18/2020,Union,New Jersey,34039,25083,1408
11/18/2020,Warren,New Jersey,34041,2112,173
11/19/2020,Atlantic,New Jersey,34001,6933,276
11/19/2020,Bergen,New Jersey,34003,30912,2096
11/19/2020,Burlington,New Jersey,34005,11266,530
11/19/2020,Camden,New Jersey,34007,15886,658
11/19/2020,Cape May,New Jersey,34009,1462,105
11/19/2020,Cumberland,New Jersey,34011,4591,170
11/19/2020,Essex,New Jersey,34013,31791,2191
11/19/2020,Gloucester,New Jersey,34015,7596,263
11/19/2020,Hudson,New Jersey,34017,28248,1552
11/19/2020,Hunterdon,New Jersey,34019,2173,128
11/19/2020,Mercer,New Jersey,34021,11901,648
11/19/2020,Middlesex,New Jersey,34023,27362,1469
11/19/2020,Monmouth,New Jersey,34025,17817,882
11/19/2020,Morris,New Jersey,34027,11907,854
11/19/2020,Ocean,New Jersey,34029,19460,1093
11/19/2020,Passaic,New Jersey,34031,26176,1293
11/19/2020,Salem,New Jersey,34033,1430,91
11/19/2020,Somerset,New Jersey,34035,8133,605
11/19/2020,Sussex,New Jersey,34037,2245,198
11/19/2020,Union,New Jersey,34039,25406,1414
11/19/2020,Warren,New Jersey,34041,2165,173
11/20/2020,Atlantic,New Jersey,34001,7036,276
11/20/2020,Bergen,New Jersey,34003,31252,2098
11/20/2020,Burlington,New Jersey,34005,11452,530
11/20/2020,Camden,New Jersey,34007,16159,660
11/20/2020,Cape May,New Jersey,34009,1508,105
11/20/2020,Cumberland,New Jersey,34011,4644,170
11/20/2020,Essex,New Jersey,34013,32132,2195
11/20/2020,Gloucester,New Jersey,34015,7725,263
11/20/2020,Hudson,New Jersey,34017,28528,1554
11/20/2020,Hunterdon,New Jersey,34019,2209,129
11/20/2020,Mercer,New Jersey,34021,12123,648
11/20/2020,Middlesex,New Jersey,34023,27621,1472
11/20/2020,Monmouth,New Jersey,34025,18098,884
11/20/2020,Morris,New Jersey,34027,12030,854
11/20/2020,Ocean,New Jersey,34029,19715,1093
11/20/2020,Passaic,New Jersey,34031,26559,1296
11/20/2020,Salem,New Jersey,34033,1447,91
11/20/2020,Somerset,New Jersey,34035,8221,607
11/20/2020,Sussex,New Jersey,34037,2281,198
11/20/2020,Union,New Jersey,34039,25608,1416
11/20/2020,Warren,New Jersey,34041,2194,173
11/21/2020,Atlantic,New Jersey,34001,7175,278
11/21/2020,Bergen,New Jersey,34003,31693,2101
11/21/2020,Burlington,New Jersey,34005,11740,531
11/21/2020,Camden,New Jersey,34007,16596,664
11/21/2020,Cape May,New Jersey,34009,1526,105
11/21/2020,Cumberland,New Jersey,34011,4697,170
11/21/2020,Essex,New Jersey,34013,32671,2198
11/21/2020,Gloucester,New Jersey,34015,7954,265
11/21/2020,Hudson,New Jersey,34017,28922,1557
11/21/2020,Hunterdon,New Jersey,34019,2240,130
11/21/2020,Mercer,New Jersey,34021,12293,651
11/21/2020,Middlesex,New Jersey,34023,27874,1474
11/21/2020,Monmouth,New Jersey,34025,18427,887
11/21/2020,Morris,New Jersey,34027,12232,854
11/21/2020,Ocean,New Jersey,34029,19947,1096
11/21/2020,Passaic,New Jersey,34031,26950,1299
11/21/2020,Salem,New Jersey,34033,1462,91
11/21/2020,Somerset,New Jersey,34035,8326,607
11/21/2020,Sussex,New Jersey,34037,2314,198
11/21/2020,Union,New Jersey,34039,25934,1417
11/21/2020,Warren,New Jersey,34041,2228,173
11/22/2020,Atlantic,New Jersey,34001,7270,278
11/22/2020,Bergen,New Jersey,34003,32097,2101
11/22/2020,Burlington,New Jersey,34005,12037,532
11/22/2020,Camden,New Jersey,34007,16918,664
11/22/2020,Cape May,New Jersey,34009,1534,106
11/22/2020,Cumberland,New Jersey,34011,4741,170
11/22/2020,Essex,New Jersey,34013,33008,2202
11/22/2020,Gloucester,New Jersey,34015,8073,266
11/22/2020,Hudson,New Jersey,34017,29274,1557
11/22/2020,Hunterdon,New Jersey,34019,2290,130
11/22/2020,Mercer,New Jersey,34021,12486,651
11/22/2020,Middlesex,New Jersey,34023,28190,1476
11/22/2020,Monmouth,New Jersey,34025,18716,888
11/22/2020,Morris,New Jersey,34027,12399,854
11/22/2020,Ocean,New Jersey,34029,20154,1098
11/22/2020,Passaic,New Jersey,34031,27209,1299
11/22/2020,Salem,New Jersey,34033,1481,91
11/22/2020,Somerset,New Jersey,34035,8408,607
11/22/2020,Sussex,New Jersey,34037,2351,198
11/22/2020,Union,New Jersey,34039,26214,1420
11/22/2020,Warren,New Jersey,34041,2272,173
11/23/2020,Atlantic,New Jersey,34001,7354,278
11/23/2020,Bergen,New Jersey,34003,32491,2102
11/23/2020,Burlington,New Jersey,34005,12215,533
11/23/2020,Camden,New Jersey,34007,17167,664
11/23/2020,Cape May,New Jersey,34009,1559,106
11/23/2020,Cumberland,New Jersey,34011,4780,170
11/23/2020,Essex,New Jersey,34013,33318,2202
11/23/2020,Gloucester,New Jersey,34015,8190,267
11/23/2020,Hudson,New Jersey,34017,29537,1559
11/23/2020,Hunterdon,New Jersey,34019,2312,130
11/23/2020,Mercer,New Jersey,34021,12656,651
11/23/2020,Middlesex,New Jersey,34023,28466,1476
11/23/2020,Monmouth,New Jersey,34025,18926,890
11/23/2020,Morris,New Jersey,34027,12550,854
11/23/2020,Ocean,New Jersey,34029,20392,1099
11/23/2020,Passaic,New Jersey,34031,27582,1300
11/23/2020,Salem,New Jersey,34033,1492,91
11/23/2020,Somerset,New Jersey,34035,8487,607
11/23/2020,Sussex,New Jersey,34037,2385,198
11/23/2020,Union,New Jersey,34039,26518,1422
11/23/2020,Warren,New Jersey,34041,2299,173
11/24/2020,Atlantic,New Jersey,34001,7474,280
11/24/2020,Bergen,New Jersey,34003,32827,2108
11/24/2020,Burlington,New Jersey,34005,12585,536
11/24/2020,Camden,New Jersey,34007,17435,671
11/24/2020,Cape May,New Jersey,34009,1577,107
11/24/2020,Cumberland,New Jersey,34011,4827,171
11/24/2020,Essex,New Jersey,34013,33703,2210
11/24/2020,Gloucester,New Jersey,34015,8296,270
11/24/2020,Hudson,New Jersey,34017,29795,1560
11/24/2020,Hunterdon,New Jersey,34019,2343,131
11/24/2020,Mercer,New Jersey,34021,12922,651
11/24/2020,Middlesex,New Jersey,34023,28922,1479
11/24/2020,Monmouth,New Jersey,34025,19207,892
11/24/2020,Morris,New Jersey,34027,12753,855
11/24/2020,Ocean,New Jersey,34029,20573,1103
11/24/2020,Passaic,New Jersey,34031,27941,1301
11/24/2020,Salem,New Jersey,34033,1509,91
11/24/2020,Somerset,New Jersey,34035,8612,608
11/24/2020,Sussex,New Jersey,34037,2415,198
11/24/2020,Union,New Jersey,34039,26923,1424
11/24/2020,Warren,New Jersey,34041,2325,173
11/25/2020,Atlantic,New Jersey,34001,7573,281
11/25/2020,Bergen,New Jersey,34003,33162,2114
11/25/2020,Burlington,New Jersey,34005,12861,540
11/25/2020,Camden,New Jersey,34007,17730,673
11/25/2020,Cape May,New Jersey,34009,1597,107
11/25/2020,Cumberland,New Jersey,34011,4879,171
11/25/2020,Essex,New Jersey,34013,34063,2222
11/25/2020,Gloucester,New Jersey,34015,8413,275
11/25/2020,Hudson,New Jersey,34017,30180,1568
11/25/2020,Hunterdon,New Jersey,34019,2370,131
11/25/2020,Mercer,New Jersey,34021,13139,657
11/25/2020,Middlesex,New Jersey,34023,29179,1484
11/25/2020,Monmouth,New Jersey,34025,19478,894
11/25/2020,Morris,New Jersey,34027,12958,858
11/25/2020,Ocean,New Jersey,34029,20777,1107
11/25/2020,Passaic,New Jersey,34031,28357,1304
11/25/2020,Salem,New Jersey,34033,1526,91
11/25/2020,Somerset,New Jersey,34035,8697,609
11/25/2020,Sussex,New Jersey,34037,2448,199
11/25/2020,Union,New Jersey,34039,27282,1428
11/25/2020,Warren,New Jersey,34041,2345,173
11/26/2020,Atlantic,New Jersey,34001,7658,282
11/26/2020,Bergen,New Jersey,34003,33578,2119
11/26/2020,Burlington,New Jersey,34005,13064,542
11/26/2020,Camden,New Jersey,34007,18064,673
11/26/2020,Cape May,New Jersey,34009,1614,109
11/26/2020,Cumberland,New Jersey,34011,4950,173
11/26/2020,Essex,New Jersey,34013,34388,2224
11/26/2020,Gloucester,New Jersey,34015,8580,276
11/26/2020,Hudson,New Jersey,34017,30569,1572
11/26/2020,Hunterdon,New Jersey,34019,2401,131
11/26/2020,Mercer,New Jersey,34021,13293,658
11/26/2020,Middlesex,New Jersey,34023,29472,1485
11/26/2020,Monmouth,New Jersey,34025,19784,896
11/26/2020,Morris,New Jersey,34027,13127,860
11/26/2020,Ocean,New Jersey,34029,21074,1113
11/26/2020,Passaic,New Jersey,34031,29038,1308
11/26/2020,Salem,New Jersey,34033,1556,92
11/26/2020,Somerset,New Jersey,34035,8801,609
11/26/2020,Sussex,New Jersey,34037,2472,199
11/26/2020,Union,New Jersey,34039,27627,1431
11/26/2020,Warren,New Jersey,34041,2386,173
11/27/2020,Atlantic,New Jersey,34001,7768,284
11/27/2020,Bergen,New Jersey,34003,34125,2122
11/27/2020,Burlington,New Jersey,34005,13261,543
11/27/2020,Camden,New Jersey,34007,18435,674
11/27/2020,Cape May,New Jersey,34009,1637,109
11/27/2020,Cumberland,New Jersey,34011,5007,173
11/27/2020,Essex,New Jersey,34013,34711,2226
11/27/2020,Gloucester,New Jersey,34015,8718,276
11/27/2020,Hudson,New Jersey,34017,30905,1572
11/27/2020,Hunterdon,New Jersey,34019,2434,131
11/27/2020,Mercer,New Jersey,34021,13451,659
11/27/2020,Middlesex,New Jersey,34023,29807,1486
11/27/2020,Monmouth,New Jersey,34025,20010,898
11/27/2020,Morris,New Jersey,34027,13306,859
11/27/2020,Ocean,New Jersey,34029,21371,1114
11/27/2020,Passaic,New Jersey,34031,29292,1311
11/27/2020,Salem,New Jersey,34033,1585,92
11/27/2020,Somerset,New Jersey,34035,8914,609
11/27/2020,Sussex,New Jersey,34037,2512,199
11/27/2020,Union,New Jersey,34039,27879,1432
11/27/2020,Warren,New Jersey,34041,2427,173
11/28/2020,Atlantic,New Jersey,34001,7837,290
11/28/2020,Bergen,New Jersey,34003,34333,2121
11/28/2020,Burlington,New Jersey,34005,13328,543
11/28/2020,Camden,New Jersey,34007,18554,673
11/28/2020,Cape May,New Jersey,34009,1642,110
11/28/2020,Cumberland,New Jersey,34011,5022,174
11/28/2020,Essex,New Jersey,34013,34865,2227
11/28/2020,Gloucester,New Jersey,34015,8772,278
11/28/2020,Hudson,New Jersey,34017,31087,1572
11/28/2020,Hunterdon,New Jersey,34019,2456,131
11/28/2020,Mercer,New Jersey,34021,13522,660
11/28/2020,Middlesex,New Jersey,34023,30022,1486
11/28/2020,Monmouth,New Jersey,34025,20128,900
11/28/2020,Morris,New Jersey,34027,13459,859
11/28/2020,Ocean,New Jersey,34029,21525,1124
11/28/2020,Passaic,New Jersey,34031,29425,1311
11/28/2020,Salem,New Jersey,34033,1599,92
11/28/2020,Somerset,New Jersey,34035,8983,609
11/28/2020,Sussex,New Jersey,34037,2541,199
11/28/2020,Union,New Jersey,34039,27973,1433
11/28/2020,Warren,New Jersey,34041,2448,173
11/29/2020,Atlantic,New Jersey,34001,7953,290
11/29/2020,Bergen,New Jersey,34003,34833,2122
11/29/2020,Burlington,New Jersey,34005,13680,543
11/29/2020,Camden,New Jersey,34007,19013,675
11/29/2020,Cape May,New Jersey,34009,1665,111
11/29/2020,Cumberland,New Jersey,34011,5083,174
11/29/2020,Essex,New Jersey,34013,35274,2228
11/29/2020,Gloucester,New Jersey,34015,8939,281
11/29/2020,Hudson,New Jersey,34017,31591,1572
11/29/2020,Hunterdon,New Jersey,34019,2523,131
11/29/2020,Mercer,New Jersey,34021,13761,660
11/29/2020,Middlesex,New Jersey,34023,30478,1487
11/29/2020,Monmouth,New Jersey,34025,20539,900
11/29/2020,Morris,New Jersey,34027,13662,859
11/29/2020,Ocean,New Jersey,34029,21816,1125
11/29/2020,Passaic,New Jersey,34031,29993,1313
11/29/2020,Salem,New Jersey,34033,1624,92
11/29/2020,Somerset,New Jersey,34035,9107,609
11/29/2020,Sussex,New Jersey,34037,2586,199
11/29/2020,Union,New Jersey,34039,28425,1434
11/29/2020,Warren,New Jersey,34041,2508,173
11/30/2020,Atlantic,New Jersey,34001,7998,290
11/30/2020,Bergen,New Jersey,34003,35121,2124
11/30/2020,Burlington,New Jersey,34005,13847,543
11/30/2020,Camden,New Jersey,34007,19306,675
11/30/2020,Cape May,New Jersey,34009,1682,111
11/30/2020,Cumberland,New Jersey,34011,5109,174
11/30/2020,Essex,New Jersey,34013,35591,2230
11/30/2020,Gloucester,New Jersey,34015,9060,281
11/30/2020,Hudson,New Jersey,34017,31850,1573
11/30/2020,Hunterdon,New Jersey,34019,2564,131
11/30/2020,Mercer,New Jersey,34021,13834,660
11/30/2020,Middlesex,New Jersey,34023,30767,1490
11/30/2020,Monmouth,New Jersey,34025,20749,903
11/30/2020,Morris,New Jersey,34027,13794,859
11/30/2020,Ocean,New Jersey,34029,22061,1126
11/30/2020,Passaic,New Jersey,34031,30324,1316
11/30/2020,Salem,New Jersey,34033,1649,92
11/30/2020,Somerset,New Jersey,34035,9179,609
11/30/2020,Sussex,New Jersey,34037,2630,199
11/30/2020,Union,New Jersey,34039,28607,1434
11/30/2020,Warren,New Jersey,34041,2525,173
12/1/2020,Atlantic,New Jersey,34001,8136,296
12/1/2020,Bergen,New Jersey,34003,35577,2139
12/1/2020,Burlington,New Jersey,34005,14061,545
12/1/2020,Camden,New Jersey,34007,19558,684
12/1/2020,Cape May,New Jersey,34009,1694,112
12/1/2020,Cumberland,New Jersey,34011,5176,178
12/1/2020,Essex,New Jersey,34013,36021,2238
12/1/2020,Gloucester,New Jersey,34015,9197,285
12/1/2020,Hudson,New Jersey,34017,32192,1582
12/1/2020,Hunterdon,New Jersey,34019,2589,131
12/1/2020,Mercer,New Jersey,34021,14029,663
12/1/2020,Middlesex,New Jersey,34023,31312,1496
12/1/2020,Monmouth,New Jersey,34025,21053,908
12/1/2020,Morris,New Jersey,34027,14075,863
12/1/2020,Ocean,New Jersey,34029,22345,1130
12/1/2020,Passaic,New Jersey,34031,30720,1320
12/1/2020,Salem,New Jersey,34033,1668,94
12/1/2020,Somerset,New Jersey,34035,9306,610
12/1/2020,Sussex,New Jersey,34037,2692,199
12/1/2020,Union,New Jersey,34039,28926,1437
12/1/2020,Warren,New Jersey,34041,2539,173
12/2/2020,Atlantic,New Jersey,34001,8234,301
12/2/2020,Bergen,New Jersey,34003,35978,2145
12/2/2020,Burlington,New Jersey,34005,14247,547
12/2/2020,Camden,New Jersey,34007,19899,687
12/2/2020,Cape May,New Jersey,34009,1713,114
12/2/2020,Cumberland,New Jersey,34011,5228,182
12/2/2020,Essex,New Jersey,34013,36315,2240
12/2/2020,Gloucester,New Jersey,34015,9338,291
12/2/2020,Hudson,New Jersey,34017,32624,1587
12/2/2020,Hunterdon,New Jersey,34019,2631,132
12/2/2020,Mercer,New Jersey,34021,14206,664
12/2/2020,Middlesex,New Jersey,34023,31783,1500
12/2/2020,Monmouth,New Jersey,34025,21359,910
12/2/2020,Morris,New Jersey,34027,14266,865
12/2/2020,Ocean,New Jersey,34029,22613,1135
12/2/2020,Passaic,New Jersey,34031,31191,1324
12/2/2020,Salem,New Jersey,34033,1703,94
12/2/2020,Somerset,New Jersey,34035,9436,613
12/2/2020,Sussex,New Jersey,34037,2725,200
12/2/2020,Union,New Jersey,34039,29140,1441
12/2/2020,Warren,New Jersey,34041,2583,173
12/3/2020,Atlantic,New Jersey,34001,8355,302
12/3/2020,Bergen,New Jersey,34003,36478,2153
12/3/2020,Burlington,New Jersey,34005,14418,548
12/3/2020,Camden,New Jersey,34007,20288,688
12/3/2020,Cape May,New Jersey,34009,1738,115
12/3/2020,Cumberland,New Jersey,34011,5313,182
12/3/2020,Essex,New Jersey,34013,36787,2250
12/3/2020,Gloucester,New Jersey,34015,9554,295
12/3/2020,Hudson,New Jersey,34017,33057,1596
12/3/2020,Hunterdon,New Jersey,34019,2665,132
12/3/2020,Mercer,New Jersey,34021,14383,665
12/3/2020,Middlesex,New Jersey,34023,32233,1508
12/3/2020,Monmouth,New Jersey,34025,21713,912
12/3/2020,Morris,New Jersey,34027,14406,865
12/3/2020,Ocean,New Jersey,34029,22986,1145
12/3/2020,Passaic,New Jersey,34031,31484,1329
12/3/2020,Salem,New Jersey,34033,1731,94
12/3/2020,Somerset,New Jersey,34035,9558,613
12/3/2020,Sussex,New Jersey,34037,2772,200
12/3/2020,Union,New Jersey,34039,29466,1444
12/3/2020,Warren,New Jersey,34041,2629,173
12/4/2020,Atlantic,New Jersey,34001,8490,305
12/4/2020,Bergen,New Jersey,34003,37092,2159
12/4/2020,Burlington,New Jersey,34005,14691,549
12/4/2020,Camden,New Jersey,34007,20784,693
12/4/2020,Cape May,New Jersey,34009,1757,115
12/4/2020,Cumberland,New Jersey,34011,5400,182
12/4/2020,Essex,New Jersey,34013,37367,2254
12/4/2020,Gloucester,New Jersey,34015,9855,298
12/4/2020,Hudson,New Jersey,34017,33588,1600
12/4/2020,Hunterdon,New Jersey,34019,2707,132
12/4/2020,Mercer,New Jersey,34021,14567,668
12/4/2020,Middlesex,New Jersey,34023,32673,1510
12/4/2020,Monmouth,New Jersey,34025,22122,913
12/4/2020,Morris,New Jersey,34027,14604,868
12/4/2020,Ocean,New Jersey,34029,23308,1150
12/4/2020,Passaic,New Jersey,34031,31946,1333
12/4/2020,Salem,New Jersey,34033,1778,94
12/4/2020,Somerset,New Jersey,34035,9682,613
12/4/2020,Sussex,New Jersey,34037,2846,200
12/4/2020,Union,New Jersey,34039,29750,1446
12/4/2020,Warren,New Jersey,34041,2685,173
12/5/2020,Atlantic,New Jersey,34001,8657,305
12/5/2020,Bergen,New Jersey,34003,37602,2165
12/5/2020,Burlington,New Jersey,34005,15034,551
12/5/2020,Camden,New Jersey,34007,21128,697
12/5/2020,Cape May,New Jersey,34009,1783,116
12/5/2020,Cumberland,New Jersey,34011,5474,184
12/5/2020,Essex,New Jersey,34013,37969,2259
12/5/2020,Gloucester,New Jersey,34015,10032,302
12/5/2020,Hudson,New Jersey,34017,34001,1605
12/5/2020,Hunterdon,New Jersey,34019,2741,132
12/5/2020,Mercer,New Jersey,34021,14763,668
12/5/2020,Middlesex,New Jersey,34023,33221,1512
12/5/2020,Monmouth,New Jersey,34025,22468,917
12/5/2020,Morris,New Jersey,34027,14832,870
12/5/2020,Ocean,New Jersey,34029,23626,1152
12/5/2020,Passaic,New Jersey,34031,32459,1337
12/5/2020,Salem,New Jersey,34033,1809,98
12/5/2020,Somerset,New Jersey,34035,9794,613
12/5/2020,Sussex,New Jersey,34037,2906,200
12/5/2020,Union,New Jersey,34039,30002,1450
12/5/2020,Warren,New Jersey,34041,2734,173
12/6/2020,Atlantic,New Jersey,34001,8818,306
12/6/2020,Bergen,New Jersey,34003,38145,2165
12/6/2020,Burlington,New Jersey,34005,15349,551
12/6/2020,Camden,New Jersey,34007,21635,698
12/6/2020,Cape May,New Jersey,34009,1808,117
